sample,subsid,pid,name,id,completed,user_last_section,ip,date,time_in,time_out,user_browser,user_setid_dce1,user_language,user_combo,IMP_Order,DCE_pg1,DCE_least1,DCE_most1,DCE_pg2,DCE_least2,DCE_most2,DCE_pg3,DCE_least3,DCE_most3,DCE_pg4,DCE_least4,DCE_most4,DCE_pg5,DCE_least5,DCE_most5,DCE_pg6,DCE_least6,DCE_most6,DCE_pg7,DCE_least7,DCE_most7,DCE_pg8,DCE_least8,DCE_most8,DCE_pg9,DCE_least9,DCE_most9,DCE_pg10,DCE_least10,DCE_most10,DCEclick_1,DCEclick_2,DCEclick_3,DCEclick_4,DCEclick_5,DCEclick_6,DCEclick_7,DCEclick_8,DCEclick_9,DCEclick_10,ocean_days,rec_swim,rec_boat,rec_surf,rec_scuba,rec_powerboat,rec_recfish,rec_sightsee,rec_none,rec_other,rec_specify,jobs_comfish,jobs_aquaculture,jobs_firstnations,jobs_tourism,jobs_transport,jobs_port,jobs_govt,jobs_none,jobs_other,jobs_specify,seafood_eat,foodprovision_general,foodprovision_xx,aboriginalneeds_general,aboriginalneeds_xx,nonfood_general,nonfood_xx,carbonstorage_general,carbonstorage_xx,coastalprotection_general,coastalprotection_xx,coastallivelihood_general,coastallivelihood_xx,tourismrec_general,tourismrec_xx,icons_general,icons_xx,cleanwater_general,cleanwater_xx,biodiversity_general,biodiversity_xx,demoone_gender,demoone_education,demotwo_livedCanada,demotwo_fsa,envr_org,envr_protest,political_party,demothree_income,demothree_householdsize,demothree_age,comments
BC,410324149,,English10700,10700,y,hco_thankyou.php,,05/03/2014,0:23:17,0:30:00,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; VER#XD#80837577656745484853484852; MATBJS; rv:11.0) like Gecko,,English,92,12345,1,7,1,6,3,6,8,3,6,10,7,1,5,2,6,9,7,9,3,3,5,4,2,6,7,7,9,2,2,1,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,3to6yr,3,,1,,3,,3,,,,3,,3,,3,,,,3,,female,college,morethan20,V2A,no,no,dontknow,9,2,55to64,
BC,410066977,,English10701,10701,y,hco_thankyou.php,,05/03/2014,0:23:35,0:33:19,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,93,54321,8,3,1,3,8,5,6,8,6,9,7,9,7,7,9,5,2,10,2,8,9,1,7,10,4,2,4,10,7,4,,,,,,,,,,,morethan100,,,,,,,1,,,,,,,,,,,1,,,atleast1wk,5,,5,,4,,5,,5,,4,,4,,5,,5,,5,,male,bachelors,morethan20,V0R,yes,yes,green,2,2,65plus,
ON,410328158,,English10702,10702,y,hco_thankyou.php,,05/03/2014,0:25:22,0:36:29,"Mozilla/5.0 (iPad; CPU OS 7_0_6 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B651 Safari/9537.53",,English,94,12345,3,3,8,9,2,9,10,10,6,4,2,6,6,3,6,7,5,9,5,6,9,8,6,9,1,3,10,2,2,9,,,,,,,,,,,10to29,1,,,,,,,,,,,,,,,,,,,,atleast1wk,3,,3,,3,,5,,5,,5,,5,,5,,5,,5,,noresponse,college,morethan20,L5L,no,no,noresponse,9,3,65plus,
BC,410204378,,English10703,10703,y,hco_thankyou.php,,05/03/2014,0:30:31,0:42:36,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10",,English,95,54321,10,7,6,8,3,9,1,3,1,4,2,5,6,3,6,5,2,9,7,7,9,3,3,5,9,3,9,2,2,9,,,,,,,,,,,10to29,,,,,,,,,,walking along the beach,,,,,,,,1,,,atleast1wk,5,,4,,3,,4,,5,,5,,4,,5,,5,,5,,female,somepost,morethan20,v8y,no,no,noparty,5,2,55to64,
BC,410209597,,English10704,10704,y,hco_thankyou.php,,05/03/2014,0:32:37,0:52:40,"Mozilla/5.0 (iPad; CPU OS 7_0_6 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B651 Safari/9537.53",,English,96,12345,7,7,9,1,7,1,6,2,6,8,6,9,9,2,9,2,2,9,10,7,1,5,2,9,3,8,4,4,2,1,,,,,,checked,,checked,,,10to29,1,1,,,,,1,,1,Collecting shells,,,,,,,,1,,,atleast1wk,5,,3,,5,,5,,5,,4,,5,,4,,5,,4,,female,graduate,morethan20,V6J,yes,no,liberal,9,2,55to64,
ON,410340584,,English10705,10705,y,hco_thankyou.php,,05/03/2014,0:32:37,0:43:23,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",,English,97,54321,3,3,8,4,2,4,1,3,10,10,7,4,7,7,9,2,2,8,9,2,9,6,2,8,5,2,9,8,3,9,checked,,checked,,,,,checked,,,none,1,1,,,,1,,,,,,,,,,,,1,,,3to6yr,5,,3,,5,,5,,5,,5,,5,,5,,5,,5,,female,HS,morethan20,L8T,no,no,CPC,6,3,45to54,
BC,410059620,,English10706,10706,y,hco_thankyou.php,,05/03/2014,0:34:07,0:42:47,Mozilla/5.0 (Windows NT 5.1; rv:27.0) Gecko/20100101 Firefox/27.0,,English,98,12345,4,2,6,10,7,6,1,7,3,2,2,9,7,7,9,3,8,3,6,2,6,9,2,9,5,2,9,8,8,9,,,,,,,,,,,none,1,,,,,,,,,,,,,,,,,1,,,Never,1,,1,,5,,5,,5,,5,,5,,5,,5,,4,,female,college,morethan20,V1E,no,no,CPC,2,2,65plus,"Was hard to answer some questions considering I don't eat any fish or seafood, disgusting smell, taste etc. Just don't like it, on the other hand my husband likes to eat fish at least once a week. He is finding it really difficult to find any fish sold in BC that was not processed in China and he refuses to eat any fish or seafood from China! We finally found 1 grocery store that has BC caught wild salmon that was also processed in Richmond!! Yea!!! for him that is. I think it is absolutely deplorable that raw sewage of any kind is allowed to be dumped into the ocean anywhere!!! Especially Victoria, have they ever gotten their sewage treatment plant built? Just because they live in the capital of BC, do they not think their ---- isn't bad for the ocean? The fish and all sealife needs a fighting chance to survive, we have to look after our oceans..."
ON,410143296,,English10707,10707,,hco_cleanwater_biodiversity_importance.php,,05/03/2014,0:35:25,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,99,54321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,1,,,1,1,1,,,,,,,,,,,,1,,,atleast1wk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BC,410078908,,English10708,10708,,hco_importanceranking_sample_all.php,,05/03/2014,0:36:18,,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,100,12345,3,5,8,6,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,atleast1wk,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,,,,,,,,,,,
BC,410112326,,English10709,10709,y,hco_thankyou.php,,05/03/2014,0:36:55,0:47:48,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; NP06; BOIE9;ENUSMSE; rv:11.0) like Gecko,,English,101,54321,2,2,9,8,6,9,7,5,9,5,2,9,6,2,7,1,5,1,9,2,9,10,6,1,4,2,1,3,5,3,,,,,,,,,,,lessthan5,,,,,,,,1,,,,,,,,,,1,,,1to2month,3,,2,,3,,3,,3,,3,,4,,4,,5,,4,,male,elementary,morethan20,V5C,no,no,CPC,3,1,55to64,
PR,410226995,,English10710,10710,y,hco_thankyou.php,,05/03/2014,0:41:30,0:52:58,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",,English,102,12345,4,4,6,3,4,5,5,10,9,8,3,9,9,4,9,6,8,0,1,10,1,2,10,9,7,4,9,10,4,6,,,,checked,,checked,,,,,none,,,,,,,,1,,,,,,,,,,1,,,3to6yr,4,,3,,4,,3,,4,,4,,4,,4,,5,,4,,male,college,morethan20,R0E,no,no,green,1,2,65plus,
BC,410188805,,English10711,10711,y,hco_thankyou.php,,05/03/2014,0:42:23,0:49:03,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:27.0) Gecko/20100101 Firefox/27.0,,English,103,54321,10,4,10,1,5,10,8,3,9,7,5,9,4,2,1,9,2,9,6,2,6,5,2,9,2,2,9,3,3,10,,,,,,,,,,,30to49,1,,,,,,,,1,triathlons,,,,,,,,1,,,3month,5,,3,,4,,4,,4,,4,,5,,5,,5,,5,,male,graduate,morethan20,V3G,no,no,CPC,5,2,45to54,
BC,410272690,,English10712,10712,y,hco_thankyou.php,,05/03/2014,0:44:31,0:53:16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,104,12345,1,7,1,10,7,6,2,2,9,4,2,5,8,3,8,6,2,7,5,2,9,7,7,9,3,5,3,9,7,4,,,,,,,,,,,morethan100,,,,,,,,1,,,,,,,,,,1,,,3month,4,,3,,4,,3,,5,,5,,5,,5,,5,,5,,male,college,morethan20,V3A,no,no,noresponse,9,4,55to64,
MR,410074329,,English10713,10713,y,hco_thankyou.php,,05/03/2014,0:45:15,0:59:51,"Mozilla/5.0 (PlayBook; U; RIM Tablet OS 2.1.0; en-US) AppleWebKit/536.2+ (KHTML, like Gecko) Version/7.2.1.0 Safari/536.2+",,English,105,54321,3,3,8,2,2,9,7,7,9,1,3,5,6,3,8,8,3,9,9,2,9,10,7,1,5,2,9,4,2,5,,,,,,,,,,,lessthan5,1,,,,,,,,,,,,,,,,,1,,,1to2month,5,,3,,3,,5,,5,,4,,4,,5,,5,,4,,female,college,,Bec,no,no,dontknow,3,4,35to44,
BC,410172697,,English10714,10714,y,hco_thankyou.php,,05/03/2014,0:49:26,0:57:52,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,106,12345,3,5,3,4,5,6,1,7,0,10,7,6,7,7,9,2,8,1,9,7,3,6,7,3,5,5,6,8,8,1,,,,,,,,,,,lessthan5,1,,,,,,,,,,,,,,,,,1,,,7to11yr,5,,4,,5,,5,,5,,5,,4,,5,,5,,5,,,graduate,morethan20,V7K,no,,liberal,6,2,65plus,
ON,410337985,,English10715,10715,y,hco_thankyou.php,,05/03/2014,0:49:35,0:57:22,"Mozilla/5.0 (iPad; CPU OS 7_0_6 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B651 Safari/9537.53",,English,107,54321,4,2,4,10,7,4,1,3,5,2,2,9,7,7,9,3,3,4,6,7,6,8,3,9,9,7,4,5,10,9,,,,,,,,,,,none,1,,,,1,,,,,,,,,,,,,1,,,1to2yr,4,,3,,4,,5,,5,,5,,4,,4,,5,,5,,female,bachelors,morethan20,P7A,no,no,dontknow,4,1,55to64,
BC,410195680,,English10716,10716,,hco_intro.php,,05/03/2014,0:49:59,,Mozilla/5.0 (Windows NT 6.0; rv:27.0) Gecko/20100101 Firefox/27.0,,English,108,12345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BC,410070683,,English10717,10717,y,hco_thankyou.php,,05/03/2014,0:50:16,0:57:53,Mozilla/5.0 (Windows NT 6.0; rv:27.0) Gecko/20100101 Firefox/27.0,,English,109,54321,6,8,6,7,5,9,3,8,10,5,5,9,8,8,0,9,4,9,10,4,1,4,5,1,1,5,1,2,8,1,,,,,,,,,,,10to29,,,,,,,,,1,Cruise,,,,,,,,1,,,atleast1wk,5,,5,,4,,4,,4,,5,,4,,5,,5,,5,,male,bachelors,morethan20,V2B,no,no,NDP,3,4,65plus,
ON,410137716,,English10718,10718,y,hco_thankyou.php,,05/03/2014,0:50:52,0:58:14,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,110,12345,8,3,9,9,2,9,1,3,5,7,7,9,10,7,4,5,2,9,2,2,9,4,2,4,3,3,4,6,7,8,,,,,,,,,,,none,1,,,,1,1,,,,,,,,,,,,1,,,1to2month,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,female,college,morethan20,P8N,no,no,noparty,6,3,35to44,
BC,410105020,,English10719,10719,y,hco_thankyou.php,,05/03/2014,0:52:33,1:00:37,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),,English,111,54321,2,2,1,7,7,4,1,10,1,3,3,4,10,10,1,9,2,4,6,2,6,5,2,6,8,3,1,4,2,1,,,,,,,,,,,morethan100,1,,,,,,,,,,,,,,,,,1,,,atleast1wk,5,,5,,3,,5,,5,,5,,5,,5,,5,,5,,male,somepost,morethan20,V6A,no,no,green,3,1,55to64,
BC,410334047,,English10720,10720,,hco_intro.php,,05/03/2014,0:54:02,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,112,12345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MR,410238930,,English10721,10721,,hco_intro.php,,05/03/2014,0:57:32,,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; MAARJS),,English,113,54321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BC,410119512,,English10722,10722,y,hco_thankyou.php,,05/03/2014,0:58:55,1:06:41,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,114,12345,4,2,5,3,3,5,2,2,9,6,2,6,5,2,9,9,2,9,8,3,9,1,3,5,7,7,9,10,7,1,,,,,,,,,,,morethan100,,,,,,,,1,,,,,,,,,,1,,,atleast1wk,4,,3,,3,,4,,4,,4,,4,,5,,5,,5,,male,somepost,morethan20,V3B,no,no,NDP,9,3,55to64,
PR,410021907,,English10723,10723,y,hco_thankyou.php,,05/03/2014,1:00:47,1:10:41,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,115,54321,4,2,1,8,3,1,1,3,1,10,10,1,6,2,8,7,4,9,3,10,8,2,2,1,5,2,9,9,2,9,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,3month,5,,3,,5,,4,,5,,5,,5,,5,,5,,5,,male,HS,morethan20,S0G,no,no,green,2,2,55to64,
MR,410200761,,English10724,10724,y,hco_thankyou.php,,05/03/2014,1:01:20,1:26:15,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,116,12345,5,2,9,8,3,9,10,7,1,4,2,1,7,7,9,2,2,9,1,7,1,6,2,6,3,3,4,9,2,9,checked,,checked,checked,,,,,,checked,dontknow,,,,,,,,1,,,,,,,,,,1,,,1to2month,4,,1,,3,,3,,4,,4,,4,,4,,5,,4,,male,college,morethan20,B2W,no,no,noresponse,4,2,45to54,
ON,410087608,,English10725,10725,y,hco_thankyou.php,,05/03/2014,1:04:14,1:12:07,Mozilla/5.0 (Windows NT 5.1; rv:27.0) Gecko/20100101 Firefox/27.0,,English,117,54321,4,4,5,6,3,7,5,10,5,9,4,9,8,3,1,3,4,5,7,4,5,2,10,1,10,4,1,1,10,5,,,,,,,,,,,dontknow,,,,,,,,1,,,,,,,,,,1,,,atleast1wk,5,,5,,4,,4,,4,,4,,4,,5,,5,,3,,female,somepost,morethan20,L3P,no,yes,noresponse,4,1,65plus,Those were difficult choices to make and none of them are unimportant
BC,410331509,,English10726,10726,y,hco_thankyou.php,,05/03/2014,1:04:26,1:14:06,"Mozilla/5.0 (iPad; CPU OS 7_0_6 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B651 Safari/9537.53",,English,118,12345,6,2,8,5,2,9,10,7,4,1,7,10,7,7,9,2,2,9,3,3,5,8,3,9,9,2,9,4,2,5,,,,,,,,,,checked,5to9,,,,,,,,1,,,,,,,,,,1,,,1to2month,5,,1,,4,,4,,5,,4,,4,,5,,5,,5,,male,somepost,morethan20,V1x,no,no,green,9,2,55to64,
PR,410261160,,English10727,10727,y,hco_thankyou.php,,05/03/2014,1:05:03,1:09:01,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),,English,119,54321,6,2,8,7,7,9,3,3,4,5,2,9,8,3,9,9,2,9,10,7,4,4,2,4,1,7,5,2,2,9,,,,,,,,,,,none,1,,,,,1,,,,,,,,,,,,1,,,1to2month,4,,2,,3,,5,,5,,4,,3,,5,,5,,5,,female,college,morethan20,R0E,no,no,dontknow,5,3,35to44,
ON,410288933,,English10728,10728,y,hco_thankyou.php,,05/03/2014,1:05:48,2:05:21,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; BRI/1; MASM; .NET4.0C; InfoPath.2),,English,120,12345,8,8,1,9,3,9,1,3,1,7,8,9,10,7,1,5,5,9,2,8,1,4,5,1,3,3,10,6,8,2,,,,,,,,,,,none,1,,,,,,,,,,,,,,,,,1,,,atleast1wk,4,,4,,3,,5,,4,,4,,4,,3,,5,,5,,male,graduate,morethan20,l5n,no,yes,NDP,9,2,55to64,Do you mean the NEW Democratic Party?
ON,410288883,,English10729,10729,y,hco_thankyou.php,,05/03/2014,1:06:04,1:17:18,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,121,54321,2,2,9,7,7,9,1,7,5,3,10,5,10,6,4,9,2,9,6,2,8,5,2,9,8,6,9,4,2,5,,,,,,,,,,,morethan100,,,,,,,,1,,,,,,,,,,1,,,Never,4,,3,,3,,4,,5,,3,,3,,5,,5,,5,,female,HS,morethan20,n8w,no,no,noresponse,2,2,55to64,
BC,410102175,,English10730,10730,y,hco_thankyou.php,,05/03/2014,1:06:39,1:11:41,"Mozilla/5.0 (iPad; CPU OS 7_0_6 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B651 Safari/9537.53",,English,122,12345,7,7,5,3,3,5,5,2,5,8,3,6,10,7,6,4,2,6,1,3,7,9,2,9,2,2,1,6,2,6,,,,,,,,,,,morethan100,,,,,1,,,,,,,,,,,,1,,,,7to11yr,5,,3,,3,,3,,5,,5,,5,,5,,5,,5,,male,college,morethan20,V9k,no,no,CPC,6,4,45to54,
BC,410286565,,English10731,10731,y,hco_thankyou.php,,05/03/2014,1:07:25,1:15:17,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,123,54321,4,2,5,2,2,9,5,2,9,7,7,9,1,7,1,9,7,9,8,3,9,10,7,1,3,3,5,6,3,8,,,,,,,,,,,10to29,,,,,,,,,1,Cruising,,,,,,,,1,,,1to2month,5,,4,,5,,5,,5,,5,,4,,4,,5,,5,,male,somepost,morethan20,V6Y,no,no,green,4,2,55to64,
PR,410326556,,English10732,10732,y,hco_thankyou.php,,05/03/2014,1:12:12,1:23:36,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,124,12345,4,2,1,3,8,4,2,8,9,6,7,6,5,2,9,9,7,9,8,8,9,1,7,1,7,7,9,10,7,1,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,3to6yr,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,female,college,morethan20,R2X,no,no,liberal,6,2,45to54,
BC,410075201,,English10733,10733,y,hco_thankyou.php,,05/03/2014,1:13:08,1:20:52,"Mozilla/5.0 (iPad; CPU OS 7_0_6 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B651 Safari/9537.53",,English,125,54321,4,1,0,8,3,9,1,3,1,10,7,6,6,3,6,7,4,9,3,3,5,2,2,9,5,2,9,9,3,9,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,3to6yr,5,,5,,4,,5,,5,,5,,5,,5,,5,,5,,female,college,morethan20,V1E,yes,no,dontknow,9,2,65plus,
PR,410189763,,English10734,10734,y,hco_thankyou.php,,05/03/2014,1:13:59,1:23:13,Mozilla/5.0 (Windows NT 6.1; rv:27.0) Gecko/20100101 Firefox/27.0,,English,126,12345,5,10,0,8,3,0,10,10,4,4,2,5,7,7,5,2,10,9,1,3,5,6,3,8,3,3,5,9,3,9,,,,,,,,,,checked,5to9,1,1,,,1,1,1,,,,,,,,,,,1,,,7to11yr,3,,5,,4,,5,,5,,3,,5,,5,,5,,5,,female,college,morethan20,S7J,yes,yes,green,7,3,45to54,
BC,410004204,,English10735,10735,y,hco_thankyou.php,,05/03/2014,1:14:44,1:29:03,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,127,54321,4,2,1,6,2,7,5,2,9,9,2,9,8,3,9,3,3,8,7,5,9,2,2,9,10,4,1,1,3,1,,,,,,checked,,,,,30to49,1,,,,1,,,,,,,,,,,,,1,,,atleast1wk,3,,1,,4,,4,,4,,5,,5,,5,,5,,5,,female,HS,morethan20,voj,no,no,noresponse,5,2,45to54,
PR,410124716,,English10736,10736,y,hco_thankyou.php,,05/03/2014,1:19:17,1:28:12,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_6 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B651 Safari/9537.53",,English,128,12345,6,2,8,5,2,9,10,6,1,1,7,1,7,7,9,2,2,9,3,10,8,8,6,9,9,2,9,4,2,1,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,1to2month,5,,1,,5,,5,,5,,2,,5,,5,,5,,5,,female,HS,morethan20,S4N,no,no,noparty,5,2,25to34,
PR,410311763,,English10737,10737,y,hco_thankyou.php,,05/03/2014,1:22:35,1:32:09,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,129,54321,8,3,9,10,4,6,6,3,6,1,3,5,2,8,9,7,4,9,4,4,6,5,10,9,3,4,5,9,4,9,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,3month,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,male,HS,morethan20,t5t,no,no,noparty,5,1,65plus,
BC,410214987,,English10739,10739,y,hco_thankyou.php,,05/03/2014,1:23:18,1:36:54,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),,English,131,54321,5,10,9,10,10,6,3,10,4,6,7,6,2,10,9,9,7,4,8,3,9,4,5,1,1,7,1,7,7,9,,,,,,,,,,,morethan100,1,,,,1,,1,,,,,,,,,,,1,,,7to11yr,5,,5,,4,,5,,4,,5,,4,,5,,5,,5,,female,college,morethan20,V9P,no,yes,liberal,4,2,65plus,No additional comments
BC,410176292,,English10740,10740,y,hco_thankyou.php,,05/03/2014,1:23:22,1:29:32,"Mozilla/5.0 (iPad; CPU OS 7_0_6 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B651 Safari/9537.53",,English,132,12345,10,4,1,6,2,3,7,4,9,1,3,1,2,2,1,5,2,9,3,4,10,4,2,1,9,2,9,8,3,1,,,,,,,,,,,morethan100,,,,,,,1,,,,,,,,,,,1,,,1to2month,4,,1,,2,,3,,4,,3,,3,,3,,4,,4,,male,bachelors,morethan20,V0r,no,no,CPC,6,2,55to64,
ON,410164743,,English10738,10738,y,hco_thankyou.php,,05/03/2014,1:22:48,1:45:28,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,130,12345,7,5,9,3,8,3,2,8,9,10,4,6,6,8,2,1,5,3,4,6,2,8,8,9,5,5,9,9,4,9,,,,,,,,,,,none,,,,,1,1,,,,,,,,,,,,1,,,7to11yr,4,,4,,4,,4,,3,,5,,5,,5,,5,,5,,male,college,morethan20,P5A,no,no,NDP,4,2,65plus,
PR,410293574,,English10741,10741,y,hco_thankyou.php,,05/03/2014,1:23:25,1:31:40,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,133,54321,7,8,9,5,2,9,9,4,9,8,8,9,10,1,6,6,7,6,4,4,6,1,10,5,3,8,5,2,8,9,,,,,,,,checked,,checked,none,1,,,,,,,,,,,,,,,,,,,,7to11yr,3,,3,,3,,3,,3,,3,,3,,3,,4,,4,,female,college,morethan20,S7H,no,no,dontknow,9,4,55to64,
PR,410257916,,English10742,10742,y,hco_thankyou.php,,05/03/2014,1:23:36,1:32:09,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; FunWebProducts; rv:11.0) like Gecko,,English,134,12345,6,3,6,3,3,5,4,4,1,9,7,9,5,2,9,8,3,9,2,2,1,1,3,1,7,7,9,10,7,1,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,atleast1wk,4,,3,,2,,4,,5,,5,,5,,4,,5,,5,,female,college,morethan20,S9H,no,no,NDP,9,2,65plus,
BC,410045567,,English10743,10743,y,hco_thankyou.php,,05/03/2014,1:25:12,1:33:40,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,135,54321,3,3,5,7,5,9,10,4,1,4,4,6,1,3,7,9,3,4,5,2,10,8,3,1,2,2,10,6,3,8,,,,,,,,,,,10to29,1,,,,1,,1,,,,,,,,,,,1,,,1to2month,5,,4,,4,,4,,5,,5,,5,,5,,5,,5,,female,somepost,morethan20,v3k,no,no,liberal,9,2,55to64,
BC,410066369,,English10744,10744,y,hco_comments.php,,05/03/2014,1:25:40,1:37:52,Mozilla/5.0 (Windows NT 6.0; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,136,12345,7,7,9,2,2,9,9,2,9,8,3,9,1,3,1,5,2,9,4,2,1,3,3,5,10,7,4,6,2,6,,,,,,,,,,,morethan100,,,,,,,,1,,,,,,,,,,1,,,1to2yr,5,,3,,4,,5,,5,,5,,5,,5,,5,,5,,male,HS,morethan20,,no,no,NDP,4,2,65plus,
PR,410090310,,English10745,10745,,hco_cleanwater_biodiversity_importance.php,,05/03/2014,1:48:17,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,137,54321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5to9,1,,,1,1,,1,,,,,,,,,,,1,,,atleast1wk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
